"task_num"	"task_name"	"trial_type"	"trial_num"	"terminalfeedback_bool"	"rotation_angle"	"targetangle_deg"	"targetdistance_percmax"	"homex_px"	"homey_px"	"targetx_px"	"targety_px"	"time_s"	"mousex_px"	"mousey_px"	"cursorx_px"	"cursory_px"
"3827"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404906.71	-1	-1	-1	-1
"3828"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404906.73	-1	-1	-1	-1
"3829"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404906.77	-1	-1	-1	-1
"3830"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404906.8	-1	-1	-1	-1
"3831"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404906.83	-1	-1	-1	-1
"3832"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404906.87	-1	-1	-1	-1
"3833"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404906.9	-1	-1	-1	-1
"3834"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404906.93	-1	-1	-1	-1
"3835"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404906.97	-1	-1	-1	-1
"3836"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907	-1	-1	-1	-1
"3837"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.03	-1	-1	-1	-1
"3838"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.07	-1	-1	-1	-1
"3839"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.1	-1	-1	-1	-1
"3840"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.13	-1	-1	-1	-1
"3841"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.17	-1	-1	-1	-1
"3842"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.2	-1	-1	-1	-1
"3843"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.23	-2	1	-2	1
"3844"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.27	-4	6	-4	6
"3845"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.3	-8	10	-8	10
"3846"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.33	-10	13	-10	13
"3847"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.37	-16	16	-16	16
"3848"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.4	-24	21	-24	21
"3849"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.43	-31	27	-31	27
"3850"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.47	-41	37	-41	37
"3851"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.5	-55	50	-55	50
"3852"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.53	-70	65	-70	65
"3853"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.57	-87	85	-87	85
"3854"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.6	-103	101	-103	101
"3855"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.63	-126	126	-126	126
"3856"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.67	-146	142	-146	142
"3857"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.7	-173	161	-173	161
"3858"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.73	-204	185	-204	185
"3859"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.77	-231	208	-231	208
"3860"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.8	-260	231	-260	231
"3861"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.83	-285	254	-285	254
"3862"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.87	-307	274	-307	274
"3863"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.9	-327	293	-327	293
"3864"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.93	-340	305	-340	305
"3865"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404907.97	-355	320	-355	320
"3866"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404908	-366	333	-366	333
"3867"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404908.03	-375	344	-375	344
"3868"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404908.07	-383	355	-383	355
"3869"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404908.1	-388	364	-388	364
"3870"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404908.13	-392	369	-392	369
"3871"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404908.17	-394	374	-394	374
"3872"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404908.2	-395	380	-395	380
"3873"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404908.23	-396	384	-396	384
"3874"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404908.27	-397	387	-397	387
"3875"	9	1	1	1	0	0	135	100	0	0	-395.979797464	395.979797464	1552404908.3	-397	390	-397	390
"3876"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404909.98	11	-1	11	-1
"3877"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910	9	0	9	0
"3878"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.04	8	1	8	1
"3879"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.07	8	1	8	1
"3880"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.1	8	1	8	1
"3881"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.14	8	1	8	1
"3882"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.17	8	1	8	1
"3883"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.2	8	0	8	0
"3884"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.24	7	1	7	1
"3885"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.27	7	1	7	1
"3886"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.3	7	1	7	1
"3887"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.34	7	1	7	1
"3888"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.37	8	2	8	2
"3889"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.4	18	12	18	12
"3890"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.44	30	26	30	26
"3891"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.47	54	50	54	50
"3892"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.5	83	80	83	80
"3893"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.54	111	107	111	107
"3894"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.57	147	140	147	140
"3895"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.6	186	180	186	180
"3896"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.64	226	215	226	215
"3897"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.67	260	245	260	245
"3898"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.7	299	276	299	276
"3899"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.74	335	301	335	301
"3900"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.77	359	317	359	317
"3901"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.8	374	328	374	328
"3902"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.84	387	339	387	339
"3903"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.87	394	346	394	346
"3904"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.9	399	353	399	353
"3905"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.94	399	359	399	359
"3906"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404910.97	398	365	398	365
"3907"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404911	398	371	398	371
"3908"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404911.04	402	383	402	383
"3909"	9	1	1	2	0	0	45	100	0	0	395.979797464	395.979797464	1552404911.07	403	388	403	388
