18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.16364	0.21818	0.16364	0.21818	0	0	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.16364	0.16364	0.16364	0.16364	0	0	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.16364	0.16364	0.16364	0.16364	0	0	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.16364	0.16364	0.16364	0.16364	0	0	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.16364	0.16364	0.16364	0.16364	0	0	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.21818	0.10909	0.21818	0.10909	0	0	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.21818	0.054545	0.21818	0.054545	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.27272	-0.10909	0.27272	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.16364	0.32727	-0.16364	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.16364	0.32727	-0.16364	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.16364	0.32727	-0.16364	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.16364	0.32727	-0.16364	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.16364	0.32727	-0.16364	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.16364	0.32727	-0.16364	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.16364	0.32727	-0.16364	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	-0.10909	0.32727	-0.10909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.32727	0	0.32727	0	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.27272	0.6	0.27272	0.6	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.27272	1.4182	0.27272	1.4182	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.21818	2.4545	0.21818	2.4545	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.10909	3.8182	0.10909	3.8182	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.054545	5.2909	0.054545	5.2909	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0	6.9272	0	6.9272	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.054545	8.6727	0.054545	8.6727	0	1	0	1	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0.054545	10.145	0.054545	10.145	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0	11.836	0	11.836	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	0	13.364	0	13.364	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.054545	14.564	-0.054545	14.564	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.16364	15.764	-0.16364	15.764	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.21818	16.636	-0.21818	16.636	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.38182	17.509	-0.38182	17.509	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.49091	18.273	-0.49091	18.273	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.65454	19.091	-0.65454	19.091	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.70909	19.854	-0.70909	19.854	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.81818	20.454	-0.81818	20.454	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.87272	21.273	-0.87272	21.273	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.87272	22.2	-0.87272	22.2	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.76363	23.018	-0.76363	23.018	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.6	24.436	-0.6	24.436	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.43636	25.363	-0.43636	25.363	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.27272	26.563	-0.27272	26.563	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.21818	27.436	-0.21818	27.436	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.16364	28.418	-0.16364	28.418	0	1	0	0	1
18	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5502e+12	-0.10909	29.4	-0.10909	29.4	0	1	0	0	1
