"task_num"	"task_name"	"trial_type"	"trial_num"	"terminalfeedback_bool"	"rotation_angle"	"targetangle_deg"	"targetdistance_percmax"	"homex_px"	"homey_px"	"targetx_px"	"targety_px"	"time_s"	"mousex_px"	"mousey_px"	"cursorx_px"	"cursory_px"
"3785"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.43	5	-2	5	-2
"3786"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.45	5	-3	5	-3
"3787"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.49	5	-3	5	-3
"3788"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.52	5	-3	5	-3
"3789"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.55	5	-3	5	-3
"3790"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.59	5	-3	5	-3
"3791"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.62	5	-3	5	-3
"3792"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.65	5	-3	5	-3
"3793"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.69	5	-3	5	-3
"3794"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.72	5	-3	5	-3
"3795"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.75	5	-3	5	-3
"3796"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.79	5	-3	5	-3
"3797"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.82	5	-3	5	-3
"3798"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.85	5	-3	5	-3
"3799"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.89	5	-3	5	-3
"3800"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.92	5	-3	5	-3
"3801"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.95	5	-3	5	-3
"3802"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615552.99	5	-3	5	-3
"3803"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.02	5	-3	5	-3
"3804"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.05	5	-3	5	-3
"3805"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.09	5	-3	5	-3
"3806"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.12	5	-3	5	-3
"3807"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.15	5	-3	5	-3
"3808"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.19	5	-3	5	-3
"3809"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.22	5	-3	5	-3
"3810"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.25	5	-3	5	-3
"3811"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.29	5	-3	5	-3
"3812"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.32	5	-3	5	-3
"3813"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.36	5	-3	5	-3
"3814"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.39	5	-3	5	-3
"3815"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.42	5	-3	5	-3
"3816"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.46	5	-3	5	-3
"3817"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.49	5	-3	5	-3
"3818"	7	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1553615553.52	5	-3	5	-3
