"task_num"	"task_name"	"trial_type"	"trial_num"	"terminalfeedback_bool"	"rotation_angle"	"targetangle_deg"	"targetdistance_percmax"	"homex_px"	"homey_px"	"targetx_px"	"targety_px"	"time_s"	"mousex_px"	"mousey_px"	"cursorx_px"	"cursory_px"
"14264"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385280.81	-9	1	-9	1
"14265"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385280.85	-9	1	-9	1
"14266"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385280.88	-9	2	-9	2
"14267"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385280.91	-8	5	-8	5
"14268"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385280.95	-8	5	-8	5
"14269"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385280.98	-8	6	-8	6
"14270"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.01	-8	5	-8	5
"14271"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.05	-6	5	-6	5
"14272"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.08	-4	5	-4	5
"14273"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.11	-2	5	-2	5
"14274"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.15	-2	5	-2	5
"14275"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.18	-2	5	-2	5
"14276"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.21	-2	5	-2	5
"14277"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.25	-2	5	-2	5
"14278"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.28	-2	5	-2	5
"14279"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.31	-2	5	-2	5
"14280"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.35	-2	5	-2	5
"14281"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.38	-2	5	-2	5
"14282"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.41	-2	5	-2	5
"14283"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.45	-2	5	-2	5
"14284"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.48	-2	5	-2	5
"14285"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.51	-2	5	-2	5
"14286"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.55	-2	5	-2	5
"14287"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.58	-2	5	-2	5
"14288"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.61	-2	5	-2	5
"14289"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.65	-2	5	-2	5
"14290"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.68	-2	5	-2	5
"14291"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.71	-2	5	-2	5
"14292"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.75	-2	5	-2	5
"14293"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.78	-2	5	-2	5
"14294"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.81	-2	5	-2	5
"14295"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.85	-4	9	-4	9
"14296"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.88	-6	13	-6	13
"14297"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.91	-8	21	-8	21
"14298"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.95	-8	33	-8	33
"14299"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385281.98	-10	45	-10	45
"14300"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.01	-14	54	-14	54
"14301"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.05	-18	67	-18	67
"14302"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.08	-22	83	-22	83
"14303"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.11	-24	97	-24	97
"14304"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.15	-25	120	-25	120
"14305"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.18	-26	142	-26	142
"14306"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.21	-27	155	-27	155
"14307"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.25	-31	173	-31	173
"14308"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.28	-32	189	-32	189
"14309"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.31	-31	205	-31	205
"14310"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.35	-32	217	-32	217
"14311"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.38	-33	229	-33	229
"14312"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.41	-33	244	-33	244
"14313"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.45	-35	257	-35	257
"14314"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.48	-36	272	-36	272
"14315"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.51	-37	292	-37	292
"14316"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.55	-39	317	-39	317
"14317"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.58	-37	337	-37	337
"14318"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.61	-34	359	-34	359
"14319"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.65	-33	379	-33	379
"14320"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.68	-33	398	-33	398
"14321"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.72	-33	419	-33	419
"14322"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.75	-35	440	-35	440
"14323"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.78	-33	463	-33	463
"14324"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.82	-32	487	-32	487
"14325"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.85	-32	505	-32	505
"14326"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.88	-33	527	-33	527
"14327"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.92	-33	540	-33	540
"14328"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.95	-35	554	-35	554
"14329"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385282.98	-35	568	-35	568
"14330"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.02	-34	579	-34	579
"14331"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.05	-33	589	-33	589
"14332"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.08	-30	598	-30	598
"14333"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.12	-28	607	-28	607
"14334"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.15	-26	617	-26	617
"14335"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.18	-22	626	-22	626
"14336"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.22	-21	632	-21	632
"14337"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.25	-21	636	-21	636
"14338"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.28	-20	638	-20	638
"14339"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.32	-20	639	-20	639
"14340"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.35	-20	639	-20	639
"14341"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.38	-20	639	-20	639
"14342"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.42	-20	639	-20	639
"14343"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.45	-20	639	-20	639
"14344"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.48	-20	639	-20	639
"14345"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.52	-20	639	-20	639
"14346"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.55	-20	639	-20	639
"14347"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.58	-20	639	-20	639
"14348"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.62	-20	639	-20	639
"14349"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.65	-20	639	-20	639
"14350"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.68	-20	639	-20	639
"14351"	22	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551385283.72	-20	639	-20	639
"14352"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385287.73	9	-2	9	-2
"14353"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385287.75	8	-2	8	-2
"14354"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385287.79	6	-3	6	-3
"14355"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385287.82	6	-3	6	-3
"14356"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385287.85	4	-4	4	-4
"14357"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385287.89	3	-4	3	-4
"14358"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385287.92	3	-4	3	-4
"14359"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385287.95	3	-4	3	-4
"14360"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385287.99	3	-4	3	-4
"14361"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.02	3	-4	3	-4
"14362"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.05	3	-4	3	-4
"14363"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.09	3	-4	3	-4
"14364"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.12	3	-4	3	-4
"14365"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.15	3	-4	3	-4
"14366"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.19	3	-4	3	-4
"14367"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.22	3	-4	3	-4
"14368"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.25	3	-4	3	-4
"14369"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.29	3	-4	3	-4
"14370"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.32	3	-4	3	-4
"14371"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.35	3	-4	3	-4
"14372"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.39	3	-4	3	-4
"14373"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.42	3	-4	3	-4
"14374"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.45	3	-4	3	-4
"14375"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.49	3	-4	3	-4
"14376"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.52	3	-4	3	-4
"14377"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.55	3	-4	3	-4
"14378"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.59	3	-4	3	-4
"14379"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.62	3	-4	3	-4
"14380"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.65	3	-4	3	-4
"14381"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.69	3	-4	3	-4
"14382"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.72	3	-4	3	-4
"14383"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.75	3	-4	3	-4
"14384"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.79	0	-4	0	-4
"14385"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.82	-5	-4	-5	-4
"14386"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.85	-13	-5	-13	-5
"14387"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.89	-23	-7	-23	-7
"14388"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.92	-38	-9	-38	-9
"14389"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.95	-54	-11	-54	-11
"14390"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385288.99	-72	-13	-72	-13
"14391"	22	1	1	2	0	0	135	100	0	-196	-395.979797464	395.979797464	1551385289.02	-87	-14	-87	-14
