7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	-0.054545	0.32727	-0.054545	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	-0.054545	0.32727	-0.054545	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	-0.054545	0.32727	-0.054545	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	-0.054545	0.32727	-0.054545	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	-0.054545	0.32727	-0.054545	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	-0.054545	0.32727	-0.054545	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	-0.054545	0.32727	-0.054545	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	-0.054545	0.32727	-0.054545	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	-0.054545	0.32727	-0.054545	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	-0.054545	0.32727	-0.054545	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	-0.054545	0.32727	-0.054545	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	0	0.32727	0	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	0	0.32727	0	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	0	0.32727	0	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.32727	0.054545	0.32727	0.054545	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.49091	0.49091	0.49091	0.49091	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	0.92727	1.0364	0.92727	1.0364	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	1.4727	1.5818	1.4727	1.5818	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	2.5091	3	2.5091	3	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	3.4909	4.3091	3.4909	4.3091	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	4.7454	5.7818	4.7454	5.7818	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	6.2181	7.4181	6.2181	7.4181	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	7.5818	8.9454	7.5818	8.9454	1	1	0	1	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	9.6545	11.073	9.6545	11.073	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	11.127	12.491	11.127	12.491	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	12.6	13.909	12.6	13.909	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	14.454	15.545	14.454	15.545	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	15.873	16.582	15.873	16.582	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	17.018	17.454	17.018	17.454	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	18.163	18.436	18.163	18.436	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	19.2	19.254	19.2	19.254	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	19.8	19.691	19.8	19.691	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	20.509	20.236	20.509	20.236	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	20.945	20.563	20.945	20.563	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.273	20.782	21.273	20.782	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.654	21.054	21.654	21.054	1	1	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.982	21.273	21.982	21.273	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	22.091	21.327	22.091	21.327	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	22.254	21.436	22.254	21.436	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	22.363	21.491	22.363	21.491	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	22.363	21.491	22.363	21.491	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	22.363	21.491	22.363	21.491	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	22.363	21.491	22.363	21.491	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	22.254	21.327	22.254	21.327	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	22.2	21.273	22.2	21.273	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	22.2	21.273	22.2	21.273	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	22.145	21.218	22.145	21.218	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	22.091	21.109	22.091	21.109	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	22.036	21.109	22.036	21.109	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	22.036	21.109	22.036	21.109	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.982	21.109	21.982	21.109	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.982	21.109	21.982	21.109	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.982	21.109	21.982	21.109	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.982	21.109	21.982	21.109	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.982	21.054	21.982	21.054	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.982	21.054	21.982	21.054	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.927	21.054	21.927	21.054	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.927	21.054	21.927	21.054	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.927	21.054	21.927	21.054	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.927	21.054	21.927	21.054	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.927	21.054	21.927	21.054	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.927	21.054	21.927	21.054	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.927	21.054	21.927	21.054	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.873	21.054	21.873	21.054	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.873	21.054	21.873	21.054	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.873	21	21.873	21	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.873	21	21.873	21	1	0	0	0	0
7	1	1	1	0	0	45	100	0	-10.691	21.599	21.599	1.5513e+12	21.873	21	21.873	21	1	0	0	0	0
