"task_num"	"task_name"	"trial_type"	"trial_num"	"terminalfeedback_bool"	"rotation_angle"	"targetangle_deg"	"targetdistance_percmax"	"homex_px"	"homey_px"	"targetx_px"	"targety_px"	"time_s"	"mousex_px"	"mousey_px"	"cursorx_px"	"cursory_px"
"9511"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387750.95	-11	2	-11	2
"9512"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387750.98	-11	3	-11	3
"9513"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387751.02	-11	4	-11	4
"9514"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387751.05	-9	6	-9	6
"9515"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387751.08	-7	9	-7	9
"9516"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387751.12	-7	9	-7	9
"9517"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387751.15	-6	9	-6	9
"9518"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387751.18	-5	9	-5	9
"9519"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387751.22	-4	8	-4	8
"9520"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387751.25	-3	8	-3	8
"9521"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387751.28	-1	7	-1	7
"9522"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387751.32	-1	7	-1	7
"9523"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387751.35	-1	7	-1	7
"9524"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387751.38	0	8	0	8
"9525"	16	1	1	1	0	0	45	100	0	-196	395.979797464	395.979797464	1551387751.42	5	12	5	12
