"task_num"	"task_name"	"trial_type"	"trial_num"	"terminalfeedback_bool"	"rotation_angle"	"targetangle_deg"	"targetdistance_percmax"	"homex_px"	"homey_px"	"targetx_px"	"targety_px"	"time_s"	"mousex_px"	"mousey_px"	"cursorx_px"	"cursory_px"
"10484"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387826.79	-2	0	-2	0
"10485"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387826.83	-2	0	-2	0
"10486"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387826.86	-2	0	-2	0
"10487"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387826.89	-2	0	-2	0
"10488"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387826.93	-2	0	-2	0
"10489"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387826.96	-2	0	-2	0
"10490"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387826.99	-2	0	-2	0
"10491"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387827.03	-2	0	-2	0
"10492"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387827.06	-2	0	-2	0
"10493"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387827.09	-2	0	-2	0
"10494"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387827.13	-2	0	-2	0
"10495"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387827.16	-2	0	-2	0
"10496"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387827.19	-3	1	-3	1
"10497"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387827.23	-6	4	-6	4
"10498"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387827.26	-10	8	-10	8
"10499"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387827.29	-17	14	-17	14
"10500"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387827.33	-25	20	-25	20
"10501"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387827.36	-34	29	-34	29
"10502"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387827.39	-43	40	-43	40
"10503"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387827.43	-53	51	-53	51
"10504"	18	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1551387827.46	-63	60	-63	60
