"task_num"	"task_name"	"trial_type"	"trial_num"	"terminalfeedback_bool"	"rotation_angle"	"targetangle_deg"	"targetdistance_percmax"	"homex_px"	"homey_px"	"targetx_px"	"targety_px"	"time_s"	"mousex_px"	"mousey_px"	"cursorx_px"	"cursory_px"
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.00196218490601	3	-3	2.12132034356	-3.67423461417
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.0305941104889	3	-3	2.12132034356	-3.67423461417
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.0640821456909	3	-3	2.12132034356	-3.67423461417
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.0975110530853	4	-3	3.08724616985	-3.93305365928
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.13080406189	4	-3	3.08724616985	-3.93305365928
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.164165019989	4	-3	3.08724616985	-3.93305365928
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.197206020355	4	-3	3.08724616985	-3.93305365928
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.230980157852	4	-3	3.08724616985	-3.93305365928
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.264242172241	4	-3	3.08724616985	-3.93305365928
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.297660112381	4	-3	3.08724616985	-3.93305365928
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.331000089645	4	-3	3.08724616985	-3.93305365928
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.363898992538	4	-3	3.08724616985	-3.93305365928
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.39782500267	4	-3	3.08724616985	-3.93305365928
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.431188106537	4	-2	3.34606521495	-2.96712783299
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.464498996735	4	-2	3.34606521495	-2.96712783299
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.497382164001	4	-2	3.34606521495	-2.96712783299
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.53125500679	4	-2	3.34606521495	-2.96712783299
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.564609050751	11	5	11.9192793147	1.98261963532
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.597439050674	23	26	28.9455891773	19.1612334462
20	"1"	"1"	1	FALSE	-15	45	100	0	0	395.979797464	395.979797464	0.631399154663	33	41	42.4871331167	31.0619303895
