"task_num"	"task_name"	"trial_type"	"trial_num"	"terminalfeedback_bool"	"rotation_angle"	"targetangle_deg"	"targetdistance_percmax"	"homex_px"	"homey_px"	"targetx_px"	"targety_px"	"time_s"	"mousex_px"	"mousey_px"	"cursorx_px"	"cursory_px"
"11037"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.32	0	10	8.66025403784	5
"11038"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.35	0	10	8.66025403784	5
"11039"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.38	-2	7	5.06217782649	5.23205080757
"11040"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.42	-4	5	2.33012701892	5.96410161514
"11041"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.45	-4	4	1.46410161514	5.46410161514
"11042"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.48	-4	4	1.46410161514	5.46410161514
"11043"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.52	-4	4	1.46410161514	5.46410161514
"11044"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.55	-4	3	0.598076211353	4.96410161514
"11045"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.58	-3	1	-0.633974596216	3.09807621135
"11046"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.62	-3	0	-1.5	2.59807621135
"11047"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.65	-3	0	-1.5	2.59807621135
"11048"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.68	-3	0	-1.5	2.59807621135
"11049"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.72	0	4	3.46410161514	2
"11050"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.75	5	12	12.8923048454	1.66987298108
"11051"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.78	9	18	20.0884572681	1.20577136594
"11052"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.82	14	24	27.7846096908	-0.124355652982
"11053"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.85	20	32	37.7128129211	-1.32050807569
"11054"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.88	23	37	43.54293994	-1.41858428704
"11055"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.92	28	42	50.3730669589	-3.24871130596
"11056"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.95	33	48	58.0692193817	-4.57883832489
"11057"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297557.98	36	52	63.0333209968	-5.17691453624
"11058"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.02	39	56	67.9974226119	-5.77499074759
"11059"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.05	42	61	73.8275496309	-5.87306695895
"11060"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.08	45	67	80.5237020536	-5.4711431703
"11061"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.12	49	72	86.8538290725	-6.43524478544
"11062"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.15	53	80	95.7820323028	-5.89934640058
"11063"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.18	55	87	102.844210129	-4.13139720814
"11064"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.22	55	94	108.906387956	-0.631397208144
"11065"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.25	56	101	115.468565782	2.00257738807
"11066"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.28	57	108	122.030743609	4.63655198429
"11067"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.32	58	113	126.860870628	6.2705265805
"11068"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.35	58	116	129.458946839	7.7705265805
"11069"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.38	58	121	133.789073858	10.2705265805
"11070"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.42	56	126	137.119200877	14.5025773881
"11071"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.45	55	132	141.8153533	18.3686027919
"11072"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.48	54	139	147.377531126	22.7346281956
"11073"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.52	54	148	155.17175976	27.2346281956
"11074"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.55	54	157	162.965988394	31.7346281956
"11075"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.58	53	166	170.260217028	37.1006535994
"11076"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.62	52	178	180.152521874	43.9666790032
"11077"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.65	51	188	188.312775911	49.832704407
"11078"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.68	51	197	196.107004546	54.332704407
"11079"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.72	50	211	207.731360199	62.1987298108
"11080"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.75	49	227	221.087766659	71.0647552146
"11081"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.78	46	244	234.310198523	82.1628314259
"11082"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.82	41	261	246.532630388	94.9929584448
"11083"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.85	37	274	255.790960637	104.95706006
"11084"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.88	32	288	265.41531629	116.287187079
"11085"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.92	29	299	273.441595732	124.38526329
"11086"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.95	26	310	281.467875173	132.483339502
"11087"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297558.98	24	321	289.994154615	139.715390309
"11088"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.02	21	332	298.020434056	147.813466521
"11089"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.05	19	343	306.546713498	155.045517328
"11090"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.08	18	354	315.57299294	161.411542732
"11091"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.12	17	365	324.599272381	167.777568136
"11092"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.15	18	376	334.625551823	172.411542732
"11093"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.18	18	386	343.285805861	177.411542732
"11094"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.22	18	398	353.678110706	183.411542732
"11095"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.25	16	408	361.338364744	190.143593539
"11096"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.28	13	421	371.096694993	199.241669751
"11097"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.32	9	432	378.622974435	208.205771366
"11098"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.35	4	444	386.51527928	218.535898385
"11099"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.38	-2	458	395.639634933	230.732050808
"11100"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.42	-10	470	402.031939779	243.660254038
"11101"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.45	-21	485	409.522320835	260.686533479
"11102"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.48	-33	494	411.31654947	275.578838325
"11103"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.52	-43	499	410.646676488	286.739092363
"11104"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.55	-50	501	408.878727296	293.801270189
"11105"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.58	-55	502	407.2447527	298.631397208
"11106"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.62	-62	504	405.476803507	305.693575035
"11107"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.65	-68	506	404.208854315	311.889727457
"11108"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.68	-76	508	401.940905122	319.817930688
"11109"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.72	-85	509	398.306930526	328.112159322
"11110"	20	1	1	1	0	-60	45	100	0	0	395.979797464	395.979797464	1551297559.75	-90	510	396.67295593	332.942286341
