"task_num"	"task_name"	"trial_type"	"trial_num"	"terminalfeedback_bool"	"rotation_angle"	"targetangle_deg"	"targetdistance_percmax"	"homex_px"	"homey_px"	"targetx_px"	"targety_px"	"time_s"	"mousex_px"	"mousey_px"	"cursorx_px"	"cursory_px"
"6406"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857132.89	-2	11	8.52627944163	7.23205080757
"6407"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857132.93	-2	10	7.66025403784	6.73205080757
"6408"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857132.96	-2	9	6.79422863406	6.23205080757
"6409"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857132.99	-2	8	5.92820323028	5.73205080757
"6410"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.03	-2	8	5.92820323028	5.73205080757
"6411"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.06	-2	7	5.06217782649	5.23205080757
"6412"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.09	-1	6	4.69615242271	3.86602540378
"6413"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.13	0	5	4.33012701892	2.5
"6414"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.16	0	5	4.33012701892	2.5
"6415"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.19	0	4	3.46410161514	2
"6416"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.23	-1	4	2.96410161514	2.86602540378
"6417"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.26	-2	3	1.59807621135	3.23205080757
"6418"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.29	-2	3	1.59807621135	3.23205080757
"6419"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.33	-2	3	1.59807621135	3.23205080757
"6420"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.36	-2	3	1.59807621135	3.23205080757
"6421"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.39	-2	3	1.59807621135	3.23205080757
"6422"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.43	-2	3	1.59807621135	3.23205080757
"6423"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.46	-2	3	1.59807621135	3.23205080757
"6424"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.49	-2	3	1.59807621135	3.23205080757
"6425"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.53	-2	3	1.59807621135	3.23205080757
"6426"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.56	-2	3	1.59807621135	3.23205080757
"6427"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.6	-2	3	1.59807621135	3.23205080757
"6428"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.63	-2	3	1.59807621135	3.23205080757
"6429"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.66	-2	3	1.59807621135	3.23205080757
"6430"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.7	-2	3	1.59807621135	3.23205080757
"6431"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.73	-2	3	1.59807621135	3.23205080757
"6432"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.76	-2	3	1.59807621135	3.23205080757
"6433"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.8	-7	7	2.56217782649	9.56217782649
"6434"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.83	-14	12	3.39230484541	18.124355653
"6435"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.86	-23	19	4.9544826719	29.418584287
"6436"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.9	-35	28	6.74871130596	44.3108891325
"6437"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.93	-53	36	4.67691453624	63.8993464006
"6438"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857133.96	-75	44	0.605117766515	86.9519052838
"6439"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134	-97	52	-3.46667900321	110.004464167
"6440"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.03	-122	61	-8.17245036915	136.155099262
"6441"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.06	-144	70	-11.3782217351	159.707658145
"6442"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.1	-173	78	-18.9500185048	188.822394855
"6443"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.13	-203	85	-27.8878406783	218.303156968
"6444"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.16	-230	91	-36.1916882556	244.68584287
"6445"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.2	-263	97	-47.4955358329	276.264681195
"6446"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.23	-296	101	-60.5314342178	306.84351952
"6447"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.26	-328	103	-74.7993834102	335.556332441
"6448"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.3	-354	101	-89.5314342178	357.07299294
"6449"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.33	-382	96	-107.861561237	378.821704246
"6450"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.36	-408	90	-126.057713659	398.338364744
"6451"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.4	-427	82	-142.48591689	410.792847416
"6452"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.43	-447	74	-159.41412012	424.113355492
"6453"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.46	-461	67	-172.476297946	432.737711145
"6454"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.5	-478	56	-190.502577388	441.960143009
"6455"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.53	-492	46	-206.162831426	449.084498662
"6456"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.56	-506	37	-220.95706006	456.708854315
"6457"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.6	-516	28	-233.751288694	460.869108353
"6458"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.63	-521	19	-244.045517328	460.699235372
"6459"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.66	-527	6	-258.303847577	459.395387794
"6460"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.7	-533	-5	-270.830127019	459.091540217
"6461"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.73	-538	-13	-280.258330249	459.421667236
"6462"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.76	-542	-23	-290.918584287	457.885768851
"6463"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.8	-545	-31	-299.346787517	456.483845063
"6464"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.83	-551	-41	-311.007041555	456.679997485
"6465"	14	1	1	1	0	-60	135	100	0	0	-395.979797464	395.979797464	1550857134.86	-556	-49	-320.435244785	457.010124504
