"task_num"	"task_name"	"trial_type"	"trial_num"	"terminalfeedback_bool"	"rotation_angle"	"targetangle_deg"	"targetdistance_percmax"	"homex_px"	"homey_px"	"targetx_px"	"targety_px"	"time_s"	"mousex_px"	"mousey_px"	"cursorx_px"	"cursory_px"
"11786"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.11	7	-2	7	-2
"11787"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.15	7	-2	7	-2
"11788"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.18	7	-2	7	-2
"11789"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.21	7	-2	7	-2
"11790"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.25	7	-2	7	-2
"11791"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.28	7	-2	7	-2
"11792"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.31	7	-2	7	-2
"11793"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.35	7	-2	7	-2
"11794"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.38	7	-2	7	-2
"11795"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.41	7	-2	7	-2
"11796"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.45	7	-2	7	-2
"11797"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.48	7	-2	7	-2
"11798"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.51	7	-2	7	-2
"11799"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.55	7	-2	7	-2
"11800"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.58	7	-2	7	-2
"11801"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.61	7	-2	7	-2
"11802"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.65	6	-1	6	-1
"11803"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.68	4	1	4	1
"11804"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.72	1	2	1	2
"11805"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.75	-3	4	-3	4
"11806"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.78	-8	6	-8	6
"11807"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.82	-15	10	-15	10
"11808"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.85	-25	14	-25	14
"11809"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.88	-35	18	-35	18
"11810"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.92	-48	24	-48	24
"11811"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.95	-63	31	-63	31
"11812"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169129.98	-80	38	-80	38
"11813"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.02	-98	46	-98	46
"11814"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.05	-121	54	-121	54
"11815"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.08	-148	62	-148	62
"11816"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.12	-174	70	-174	70
"11817"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.15	-203	78	-203	78
"11818"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.18	-231	87	-231	87
"11819"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.22	-255	95	-255	95
"11820"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.25	-280	107	-280	107
"11821"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.28	-303	120	-303	120
"11822"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.32	-325	134	-325	134
"11823"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.35	-347	150	-347	150
"11824"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.38	-365	164	-365	164
"11825"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.42	-386	179	-386	179
"11826"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.45	-403	191	-403	191
"11827"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.48	-421	204	-421	204
"11828"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.52	-437	214	-437	214
"11829"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.55	-452	224	-452	224
"11830"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.58	-466	234	-466	234
"11831"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.62	-477	241	-477	241
"11832"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.65	-487	247	-487	247
"11833"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.68	-493	250	-493	250
"11834"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.72	-497	253	-497	253
"11835"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.75	-498	253	-498	253
"11836"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.78	-498	253	-498	253
"11837"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.82	-498	253	-498	253
"11838"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.85	-498	253	-498	253
"11839"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.88	-498	253	-498	253
"11840"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.92	-498	253	-498	253
"11841"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.95	-498	253	-498	253
"11842"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169130.98	-498	253	-498	253
"11843"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169131.02	-498	253	-498	253
"11844"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169131.05	-498	253	-498	253
"11845"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169131.08	-498	253	-498	253
"11846"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169131.12	-498	253	-498	253
"11847"	22	1	1	1	0	0	135	100	0	-196	-395.979797464	395.979797464	1550169131.15	-498	253	-498	253
"11848"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.5	6	6	6	6
"11849"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.52	6	5	6	5
"11850"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.55	6	5	6	5
"11851"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.58	6	5	6	5
"11852"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.62	7	5	7	5
"11853"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.65	7	4	7	4
"11854"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.68	8	4	8	4
"11855"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.72	8	4	8	4
"11856"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.75	8	4	8	4
"11857"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.78	8	4	8	4
"11858"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.82	8	4	8	4
"11859"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.85	8	4	8	4
"11860"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.88	8	4	8	4
"11861"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.92	8	4	8	4
"11862"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.95	8	7	8	7
"11863"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169133.99	10	17	10	17
"11864"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.02	13	32	13	32
"11865"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.05	21	60	21	60
"11866"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.09	33	90	33	90
"11867"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.12	48	118	48	118
"11868"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.15	70	156	70	156
"11869"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.19	88	186	88	186
"11870"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.22	106	220	106	220
"11871"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.25	120	245	120	245
"11872"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.29	131	271	131	271
"11873"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.32	137	289	137	289
"11874"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.35	141	301	141	301
"11875"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.39	151	317	151	317
"11876"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.42	170	340	170	340
"11877"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.45	189	364	189	364
"11878"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.49	209	390	209	390
"11879"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.52	229	418	229	418
"11880"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.55	249	445	249	445
"11881"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.59	267	464	267	464
"11882"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.62	292	490	292	490
"11883"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.65	314	511	314	511
"11884"	22	1	1	2	0	0	45	100	0	-196	395.979797464	395.979797464	1550169134.69	326	520	326	520
