"task_num"	"task_name"	"trial_type"	"trial_num"	"terminalfeedback_bool"	"rotation_angle"	"targetangle_deg"	"targetdistance_percmax"	"homex_px"	"homey_px"	"targetx_px"	"targety_px"	"time_s"	"mousex_px"	"mousey_px"	"cursorx_px"	"cursory_px"
"1"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064807.69	3	9	3	9
"2"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064807.73	4	9	4	9
"3"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064807.76	6	10	6	10
"4"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064807.79	7	11	7	11
"5"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064807.83	8	11	8	11
"6"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064807.86	8	12	8	12
"7"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064807.89	12	24	12	24
"8"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064807.93	22	49	22	49
"9"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064807.96	31	66	31	66
"10"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064807.99	36	76	36	76
"11"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.03	37	78	37	78
"12"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.06	37	78	37	78
"13"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.09	37	78	37	78
"14"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.13	37	78	37	78
"15"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.16	37	78	37	78
"16"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.19	36	77	36	77
"17"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.23	36	77	36	77
"18"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.26	36	77	36	77
"19"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.29	36	77	36	77
"20"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.33	36	77	36	77
"21"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.36	37	83	37	83
"22"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.39	40	90	40	90
"23"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.43	42	93	42	93
"24"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.46	42	94	42	94
"25"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.49	42	94	42	94
"26"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.53	42	94	42	94
"27"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.56	42	94	42	94
"28"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.59	42	94	42	94
"29"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.63	42	94	42	94
"30"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.66	42	94	42	94
"31"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.69	42	94	42	94
"32"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.73	42	94	42	94
"33"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.76	42	94	42	94
"34"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.79	42	94	42	94
"35"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.83	42	94	42	94
"36"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.86	42	94	42	94
"37"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.89	42	94	42	94
"38"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.93	42	94	42	94
"39"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.96	42	94	42	94
"40"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064808.99	42	94	42	94
"41"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064809.03	42	94	42	94
"42"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064809.06	42	94	42	94
"43"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064809.09	42	94	42	94
"44"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064809.13	42	94	42	94
"45"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064809.16	42	94	42	94
"46"	1	1	1	1	0	0	90	100	0	0	3.42901103761e-14	560	1552064809.19	42	94	42	94
