"task_num"	"task_name"	"trial_type"	"trial_num"	"terminalfeedback_bool"	"rotation_angle"	"targetangle_deg"	"targetdistance_percmax"	"homex_px"	"homey_px"	"targetx_px"	"targety_px"	"time_s"	"mousex_px"	"mousey_px"	"cursorx_px"	"cursory_px"
"554"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170279.59	-6	5	-6	5
"555"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170279.62	-8	5	-8	5
"556"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170279.65	-10	4	-10	4
"557"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170279.69	-12	4	-12	4
"558"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170279.72	-12	4	-12	4
"559"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170279.75	-11	5	-11	5
"560"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170279.79	-9	6	-9	6
"561"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170279.82	-8	7	-8	7
"562"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170279.85	-7	7	-7	7
"563"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170279.89	-7	7	-7	7
"564"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170279.92	-7	7	-7	7
"565"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170279.95	-7	7	-7	7
"566"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170279.99	-6	7	-6	7
"567"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.02	-6	8	-6	8
"568"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.05	-7	8	-7	8
"569"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.09	-8	9	-8	9
"570"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.12	-9	9	-9	9
"571"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.15	-10	8	-10	8
"572"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.19	-12	7	-12	7
"573"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.22	-13	6	-13	6
"574"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.25	-14	6	-14	6
"575"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.29	-14	6	-14	6
"576"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.32	-14	7	-14	7
"577"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.35	-14	8	-14	8
"578"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.39	-13	9	-13	9
"579"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.42	-12	11	-12	11
"580"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.45	-11	12	-11	12
"581"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.49	-10	13	-10	13
"582"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.52	-9	14	-9	14
"583"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.55	-9	14	-9	14
"584"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.59	-9	14	-9	14
"585"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.62	-9	14	-9	14
"586"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.65	-8	15	-8	15
"587"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.69	-7	15	-7	15
"588"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.72	-6	16	-6	16
"589"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.75	-5	16	-5	16
"590"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.79	-5	16	-5	16
"591"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.82	-5	16	-5	16
"592"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.85	-4	16	-4	16
"593"	3	1	1	1	0	0	90	100	0	-196	3.42901103761e-14	560	1550170280.89	-4	17	-4	17
